,subject_id,trial_index,colour,is_monolingual,num,is_dark,rt,language
61627,5d8cf1d6243c0c001636900c,615,yellows,yes,11,0,1779.8,Russian
61727,5d8cf1d6243c0c001636900c,616,reds,yes,3,0,743.4,Russian
61827,5d8cf1d6243c0c001636900c,617,reds,yes,15,1,1007.4,Russian
61927,5d8cf1d6243c0c001636900c,618,blues,yes,10,1,907.2,Russian
62027,5d8cf1d6243c0c001636900c,619,yellows,yes,20,1,866.2,Russian
62127,5d8cf1d6243c0c001636900c,620,yellows,yes,12,0,1951.1,Russian
62227,5d8cf1d6243c0c001636900c,621,reds,yes,19,1,1101.9,Russian
62327,5d8cf1d6243c0c001636900c,622,blues,yes,4,0,1208.8,Russian
62427,5d8cf1d6243c0c001636900c,623,browns,yes,2,0,796.1,Russian
62527,5d8cf1d6243c0c001636900c,624,blues,yes,2,0,1048.4,Russian
62627,5d8cf1d6243c0c001636900c,625,reds,yes,14,1,865.1,Russian
62727,5d8cf1d6243c0c001636900c,626,browns,yes,16,1,996.1,Russian
62827,5d8cf1d6243c0c001636900c,627,yellows,yes,3,0,738.9,Russian
62927,5d8cf1d6243c0c001636900c,628,browns,yes,2,0,1167.4,Russian
63027,5d8cf1d6243c0c001636900c,629,reds,yes,14,1,1293.9,Russian
63127,5d8cf1d6243c0c001636900c,630,blues,yes,8,1,971.6,Russian
63227,5d8cf1d6243c0c001636900c,631,reds,yes,3,0,1045.5,Russian
63327,5d8cf1d6243c0c001636900c,632,browns,yes,20,1,982.9,Russian
63427,5d8cf1d6243c0c001636900c,633,reds,yes,17,1,769.2,Russian
63527,5d8cf1d6243c0c001636900c,634,blues,yes,16,1,852.1,Russian
31029,5d9ca4eff93dba0013e68c11,309,browns,yes,13,0,3884,Russian
31129,5d9ca4eff93dba0013e68c11,310,browns,yes,20,1,987,Russian
31229,5d9ca4eff93dba0013e68c11,311,blues,yes,18,1,2863.8,Russian
31329,5d9ca4eff93dba0013e68c11,312,browns,yes,20,1,1787,Russian
31429,5d9ca4eff93dba0013e68c11,313,browns,yes,1,0,1228.1,Russian
31529,5d9ca4eff93dba0013e68c11,314,blues,yes,12,0,1863.6,Russian
31629,5d9ca4eff93dba0013e68c11,315,browns,yes,18,1,4182.2,Russian
31729,5d9ca4eff93dba0013e68c11,316,browns,yes,9,0,868.7,Russian
31829,5d9ca4eff93dba0013e68c11,317,blues,yes,3,0,975.4,Russian
31929,5d9ca4eff93dba0013e68c11,318,yellows,yes,17,1,1709.9,Russian
32029,5d9ca4eff93dba0013e68c11,319,yellows,yes,4,0,829.8,Russian
32129,5d9ca4eff93dba0013e68c11,320,yellows,yes,3,0,1135.4,Russian
32229,5d9ca4eff93dba0013e68c11,321,blues,yes,11,0,1503.4,Russian
32329,5d9ca4eff93dba0013e68c11,322,reds,yes,2,0,2082.4,Russian
32429,5d9ca4eff93dba0013e68c11,323,reds,yes,8,0,3163.3,Russian
32529,5d9ca4eff93dba0013e68c11,324,reds,yes,2,0,2360.4,Russian
32629,5d9ca4eff93dba0013e68c11,325,blues,yes,19,1,1184.5,Russian
32729,5d9ca4eff93dba0013e68c11,326,reds,yes,2,0,1597.1,Russian
32829,5d9ca4eff93dba0013e68c11,327,browns,yes,17,1,1338.6,Russian
32929,5d9ca4eff93dba0013e68c11,328,reds,yes,13,1,2008.7,Russian
33029,5d9ca4eff93dba0013e68c11,329,reds,yes,19,1,837.6,Russian
33129,5d9ca4eff93dba0013e68c11,330,blues,yes,14,1,4008.4,Russian
33229,5d9ca4eff93dba0013e68c11,331,yellows,yes,17,1,1245,Russian
33329,5d9ca4eff93dba0013e68c11,332,blues,yes,11,0,1833.6,Russian
33429,5d9ca4eff93dba0013e68c11,333,blues,yes,8,0,851.7,Russian
33529,5d9ca4eff93dba0013e68c11,334,browns,yes,8,0,1312,Russian
33629,5d9ca4eff93dba0013e68c11,335,yellows,yes,10,0,1486,Russian
33729,5d9ca4eff93dba0013e68c11,336,browns,yes,20,1,1104.7,Russian
33829,5d9ca4eff93dba0013e68c11,337,reds,yes,17,1,1408.8,Russian
33929,5d9ca4eff93dba0013e68c11,338,yellows,yes,2,0,951.7,Russian
34029,5d9ca4eff93dba0013e68c11,339,blues,yes,4,0,1133.2,Russian
34129,5d9ca4eff93dba0013e68c11,340,browns,yes,10,0,1250.1,Russian
34229,5d9ca4eff93dba0013e68c11,341,browns,yes,14,0,1701.1,Russian
34329,5d9ca4eff93dba0013e68c11,342,reds,yes,7,0,1263.6,Russian
34429,5d9ca4eff93dba0013e68c11,343,yellows,yes,6,0,896.5,Russian
34529,5d9ca4eff93dba0013e68c11,344,blues,yes,15,1,1227.1,Russian
34629,5d9ca4eff93dba0013e68c11,345,browns,yes,1,0,1480.1,Russian
34729,5d9ca4eff93dba0013e68c11,346,reds,yes,12,1,1896.8,Russian
34829,5d9ca4eff93dba0013e68c11,347,yellows,yes,1,0,1044.7,Russian
34929,5d9ca4eff93dba0013e68c11,348,blues,yes,7,0,1063.5,Russian
35029,5d9ca4eff93dba0013e68c11,349,reds,yes,15,0,976.2,Russian
35129,5d9ca4eff93dba0013e68c11,350,reds,yes,1,0,1735.5,Russian
35229,5d9ca4eff93dba0013e68c11,351,reds,yes,12,1,1309.2,Russian
35329,5d9ca4eff93dba0013e68c11,352,yellows,yes,10,0,2683.9,Russian
35429,5d9ca4eff93dba0013e68c11,353,blues,yes,4,0,1030.4,Russian
35529,5d9ca4eff93dba0013e68c11,354,reds,yes,9,0,3776.3,Russian
35629,5d9ca4eff93dba0013e68c11,355,blues,yes,20,1,1192.4,Russian
35729,5d9ca4eff93dba0013e68c11,356,yellows,yes,15,1,2473.7,Russian
35829,5d9ca4eff93dba0013e68c11,357,reds,yes,8,0,2847.5,Russian
36029,5d9ca4eff93dba0013e68c11,359,yellows,yes,18,1,1781.6,Russian
36129,5d9ca4eff93dba0013e68c11,360,reds,yes,4,0,2183.7,Russian
36229,5d9ca4eff93dba0013e68c11,361,blues,yes,1,0,936.6,Russian
36329,5d9ca4eff93dba0013e68c11,362,reds,yes,13,1,1235.1,Russian
36429,5d9ca4eff93dba0013e68c11,363,yellows,yes,11,0,1803.9,Russian
36529,5d9ca4eff93dba0013e68c11,364,yellows,yes,3,0,1037.3,Russian
36629,5d9ca4eff93dba0013e68c11,365,browns,yes,8,0,1313.2,Russian
36729,5d9ca4eff93dba0013e68c11,366,browns,yes,15,1,1045,Russian
36829,5d9ca4eff93dba0013e68c11,367,browns,yes,5,0,974.2,Russian
36929,5d9ca4eff93dba0013e68c11,368,yellows,yes,14,1,1464.6,Russian
37029,5d9ca4eff93dba0013e68c11,369,yellows,yes,4,0,906.6,Russian
37129,5d9ca4eff93dba0013e68c11,370,reds,yes,14,1,1097.3,Russian
37229,5d9ca4eff93dba0013e68c11,371,blues,yes,11,0,1592.1,Russian
37329,5d9ca4eff93dba0013e68c11,372,blues,yes,1,0,1033.9,Russian
37429,5d9ca4eff93dba0013e68c11,373,reds,yes,10,0,2756.6,Russian
37529,5d9ca4eff93dba0013e68c11,374,blues,yes,10,0,1579.5,Russian
37629,5d9ca4eff93dba0013e68c11,375,blues,yes,11,1,896.9,Russian
37729,5d9ca4eff93dba0013e68c11,376,blues,yes,4,0,1162.4,Russian
37829,5d9ca4eff93dba0013e68c11,377,reds,yes,3,0,1298.7,Russian
37929,5d9ca4eff93dba0013e68c11,378,blues,yes,7,0,990.2,Russian
38029,5d9ca4eff93dba0013e68c11,379,browns,yes,7,0,1204.3,Russian
38129,5d9ca4eff93dba0013e68c11,380,blues,yes,6,0,1524.3,Russian
38229,5d9ca4eff93dba0013e68c11,381,browns,yes,1,0,1467.1,Russian
38329,5d9ca4eff93dba0013e68c11,382,yellows,yes,8,0,1484.4,Russian
38429,5d9ca4eff93dba0013e68c11,383,blues,yes,2,0,1617.4,Russian
38529,5d9ca4eff93dba0013e68c11,384,blues,yes,12,1,768.3,Russian
38629,5d9ca4eff93dba0013e68c11,385,blues,yes,5,0,1056.5,Russian
38729,5d9ca4eff93dba0013e68c11,386,reds,yes,16,1,1140,Russian
38829,5d9ca4eff93dba0013e68c11,387,yellows,yes,18,1,1166.2,Russian
38929,5d9ca4eff93dba0013e68c11,388,blues,yes,13,1,1128.6,Russian
39029,5d9ca4eff93dba0013e68c11,389,browns,yes,5,0,1184.5,Russian
39129,5d9ca4eff93dba0013e68c11,390,browns,yes,7,0,1303,Russian
39229,5d9ca4eff93dba0013e68c11,391,reds,yes,1,0,1644.2,Russian
39329,5d9ca4eff93dba0013e68c11,392,reds,yes,8,0,1169.8,Russian
39429,5d9ca4eff93dba0013e68c11,393,reds,yes,20,1,1005.3,Russian
39529,5d9ca4eff93dba0013e68c11,394,browns,yes,12,0,1423.5,Russian
39629,5d9ca4eff93dba0013e68c11,395,blues,yes,1,0,1144.1,Russian
39729,5d9ca4eff93dba0013e68c11,396,browns,yes,6,0,1384.2,Russian
39829,5d9ca4eff93dba0013e68c11,397,reds,yes,14,1,2122.5,Russian
39929,5d9ca4eff93dba0013e68c11,398,yellows,yes,16,1,913.5,Russian
40029,5d9ca4eff93dba0013e68c11,399,yellows,yes,19,1,856.2,Russian
40129,5d9ca4eff93dba0013e68c11,400,browns,yes,4,0,1283.1,Russian
40229,5d9ca4eff93dba0013e68c11,401,browns,yes,8,0,1520.6,Russian
40329,5d9ca4eff93dba0013e68c11,402,blues,yes,5,0,1369.3,Russian
40429,5d9ca4eff93dba0013e68c11,403,browns,yes,12,1,1454.9,Russian
40529,5d9ca4eff93dba0013e68c11,404,browns,yes,17,1,1352.5,Russian
40629,5d9ca4eff93dba0013e68c11,405,browns,yes,10,0,911.4,Russian
40729,5d9ca4eff93dba0013e68c11,406,yellows,yes,5,0,1158.9,Russian
40829,5d9ca4eff93dba0013e68c11,407,yellows,yes,16,1,1051.3,Russian
40929,5d9ca4eff93dba0013e68c11,408,reds,yes,18,1,904.1,Russian
41129,5d9ca4eff93dba0013e68c11,410,reds,yes,19,1,1248.8,Russian
41229,5d9ca4eff93dba0013e68c11,411,reds,yes,15,1,1323,Russian
41329,5d9ca4eff93dba0013e68c11,412,blues,yes,9,0,1244.9,Russian
41429,5d9ca4eff93dba0013e68c11,413,blues,yes,7,0,1185.5,Russian
41529,5d9ca4eff93dba0013e68c11,414,reds,yes,13,0,1358.9,Russian
41629,5d9ca4eff93dba0013e68c11,415,reds,yes,9,0,795.6,Russian
41729,5d9ca4eff93dba0013e68c11,416,yellows,yes,9,0,1348.2,Russian
41829,5d9ca4eff93dba0013e68c11,417,browns,yes,4,0,1183.4,Russian
41929,5d9ca4eff93dba0013e68c11,418,yellows,yes,8,0,1027.1,Russian
42029,5d9ca4eff93dba0013e68c11,419,yellows,yes,18,1,939.8,Russian
42129,5d9ca4eff93dba0013e68c11,420,blues,yes,8,0,1221.5,Russian
42229,5d9ca4eff93dba0013e68c11,421,reds,yes,6,0,1257.1,Russian
42329,5d9ca4eff93dba0013e68c11,422,reds,yes,12,0,1528.5,Russian
42429,5d9ca4eff93dba0013e68c11,423,reds,yes,10,0,842.2,Russian
42529,5d9ca4eff93dba0013e68c11,424,browns,yes,13,0,2055.4,Russian
42629,5d9ca4eff93dba0013e68c11,425,browns,yes,14,0,1100.3,Russian
42729,5d9ca4eff93dba0013e68c11,426,blues,yes,6,0,2037.9,Russian
42829,5d9ca4eff93dba0013e68c11,427,browns,yes,6,0,1308,Russian
42929,5d9ca4eff93dba0013e68c11,428,blues,yes,20,1,1128,Russian
43029,5d9ca4eff93dba0013e68c11,429,blues,yes,9,0,1315.3,Russian
43129,5d9ca4eff93dba0013e68c11,430,browns,yes,2,0,1667.9,Russian
43229,5d9ca4eff93dba0013e68c11,431,reds,yes,3,0,1534.2,Russian
43329,5d9ca4eff93dba0013e68c11,432,browns,yes,9,0,1087.4,Russian
43429,5d9ca4eff93dba0013e68c11,433,browns,yes,5,0,831.4,Russian
43529,5d9ca4eff93dba0013e68c11,434,blues,yes,19,1,901.7,Russian
43629,5d9ca4eff93dba0013e68c11,435,reds,yes,18,1,1022.9,Russian
43729,5d9ca4eff93dba0013e68c11,436,blues,yes,16,1,1038,Russian
43829,5d9ca4eff93dba0013e68c11,437,blues,yes,16,1,838.9,Russian
43929,5d9ca4eff93dba0013e68c11,438,browns,yes,10,0,1933.8,Russian
44029,5d9ca4eff93dba0013e68c11,439,yellows,yes,7,0,1496.5,Russian
44129,5d9ca4eff93dba0013e68c11,440,yellows,yes,4,0,991.4,Russian
44229,5d9ca4eff93dba0013e68c11,441,blues,yes,13,0,1152.4,Russian
44329,5d9ca4eff93dba0013e68c11,442,browns,yes,19,1,1076.2,Russian
44429,5d9ca4eff93dba0013e68c11,443,reds,yes,6,0,1071.5,Russian
44529,5d9ca4eff93dba0013e68c11,444,reds,yes,16,1,903.5,Russian
44629,5d9ca4eff93dba0013e68c11,445,yellows,yes,1,0,972.1,Russian
44729,5d9ca4eff93dba0013e68c11,446,yellows,yes,19,1,1022.2,Russian
44829,5d9ca4eff93dba0013e68c11,447,reds,yes,19,1,793.8,Russian
44929,5d9ca4eff93dba0013e68c11,448,browns,yes,7,0,1050.2,Russian
45029,5d9ca4eff93dba0013e68c11,449,browns,yes,11,0,1016.5,Russian
45129,5d9ca4eff93dba0013e68c11,450,blues,yes,15,1,1070.3,Russian
45229,5d9ca4eff93dba0013e68c11,451,reds,yes,11,0,1399.5,Russian
45329,5d9ca4eff93dba0013e68c11,452,browns,yes,11,0,962.3,Russian
45429,5d9ca4eff93dba0013e68c11,453,reds,yes,7,0,926.5,Russian
45529,5d9ca4eff93dba0013e68c11,454,yellows,yes,16,1,1017.1,Russian
